t,S,Sym,Power,Elite
4.459459459459459651e+01,3.159560043759038983e+00,4.629712953845318418e-02,2.547302741308085997e-02,1.738413599578802815e+00
4.464464464464465010e+01,3.177305122803685045e+00,4.633700208513808622e-02,2.536831678467082324e-02,1.739492829767482984e+00
4.469469469469469658e+01,3.195149863771487464e+00,4.637690897131648005e-02,2.526403658471062380e-02,1.740572729956559206e+00
4.474474474474475016e+01,3.213094826395030523e+00,4.641685022656263232e-02,2.516018504386076035e-02,1.741653300561976314e+00
4.479479479479479664e+01,3.231140573550530082e+00,4.645682588047627543e-02,2.505676040005488589e-02,1.742734541999938047e+00
4.484484484484485023e+01,3.249287671275495004e+00,4.649683596268262137e-02,2.495376089846983864e-02,1.743816454686906159e+00
4.489489489489489671e+01,3.267536688786470744e+00,4.653688050283239647e-02,2.485118479149596785e-02,1.744899039039600419e+00
4.494494494494495029e+01,3.285888198496907275e+00,4.657695953060186217e-02,2.474903033870739719e-02,1.745982295475000390e+00
4.499499499499499677e+01,3.304342776035102958e+00,4.661707307569284975e-02,2.464729580683255525e-02,1.747066224410343427e+00
4.504504504504505036e+01,3.322901000262275861e+00,4.665722116783278112e-02,2.454597946972468178e-02,1.748150826263126900e+00
4.509509509509509684e+01,3.341563453290691932e+00,4.669740383677462719e-02,2.444507960833268087e-02,1.749236101451106418e+00
4.514514514514515042e+01,3.360330720501958801e+00,4.673762111229703975e-02,2.434459451067179370e-02,1.750322050392297824e+00
4.519519519519519690e+01,3.379203390565360454e+00,4.677787302420429588e-02,2.424452247179467376e-02,1.751408673504975644e+00
4.524524524524525049e+01,3.398182055456341111e+00,4.681815960232636048e-02,2.414486179376236843e-02,1.752495971207674863e+00
4.529529529529529697e+01,3.417267310475048614e+00,4.685848087651881683e-02,2.404561078561561968e-02,1.753583943919189148e+00
4.534534534534535055e+01,3.436459754265043465e+00,4.689883687666308171e-02,2.394676776334603296e-02,1.754672592058573732e+00
4.539539539539539703e+01,3.455759988832038943e+00,4.693922763266618337e-02,2.384833104986763125e-02,1.755761916045142756e+00
4.544544544544545062e+01,3.475168619562813976e+00,4.697965317446099048e-02,2.375029897498829451e-02,1.756851916298471261e+00
4.549549549549549710e+01,3.494686255244175754e+00,4.702011353200610810e-02,2.365266987538154966e-02,1.757942593238394746e+00
4.554554554554555068e+01,3.514313508082081317e+00,4.706060873528596783e-02,2.355544209455819396e-02,1.759033947285008948e+00
4.559559559559559716e+01,3.534050993720821321e+00,4.710113881431082089e-02,2.345861398283832083e-02,1.760125978858670726e+00
4.564564564564565075e+01,3.553899331262342365e+00,4.714170379911674508e-02,2.336218389732322431e-02,1.761218688379997843e+00
4.569569569569569722e+01,3.573859143285651019e+00,4.718230371976570026e-02,2.326615020186765040e-02,1.762312076269869188e+00
4.574574574574575081e+01,3.593931055866368851e+00,4.722293860634554225e-02,2.317051126705188535e-02,1.763406142949425215e+00
4.579579579579579729e+01,3.614115698596338522e+00,4.726360848897001588e-02,2.307526547015423257e-02,1.764500888840067061e+00
4.584584584584585087e+01,3.634413704603400408e+00,4.730431339777883132e-02,2.298041119512339234e-02,1.765596314363458319e+00
4.589589589589589735e+01,3.654825710571228292e+00,4.734505336293765021e-02,2.288594683255113990e-02,1.766692419941523706e+00
4.594594594594595094e+01,3.675352356759320482e+00,4.738582841463809259e-02,2.279187077964489952e-02,1.767789205996450619e+00
4.599599599599599742e+01,3.695994287023066427e+00,4.742663858309779240e-02,2.269818144020064460e-02,1.768886672950687577e+00
4.604604604604605100e+01,3.716752148833953662e+00,4.746748389856041833e-02,2.260487722457577009e-02,1.769984821226946670e+00
4.609609609609609748e+01,3.737626593299864908e+00,4.750836439129565991e-02,2.251195654966214182e-02,1.771083651248200663e+00
4.614614614614615107e+01,3.758618275185523938e+00,4.754928009159931773e-02,2.241941783885918402e-02,1.772183163437686559e+00
4.619619619619619755e+01,3.779727852932997845e+00,4.759023102979324099e-02,2.232725952204724779e-02,1.773283358218902928e+00
4.624624624624625113e+01,3.800955988682388931e+00,4.763121723622541770e-02,2.223548003556080621e-02,1.774384236015612348e+00
4.629629629629629761e+01,3.822303348292572789e+00,4.767223874126995387e-02,2.214407782216207612e-02,1.775485797251839415e+00
4.634634634634635120e+01,3.843770601362110906e+00,4.771329557532715676e-02,2.205305133101446644e-02,1.776588042351872732e+00
4.639639639639639768e+01,3.865358421250221443e+00,4.775438776882344472e-02,2.196239901765640462e-02,1.777690971740263803e+00
4.644644644644645126e+01,3.887067485097936093e+00,4.779551535221152059e-02,2.187211934397498281e-02,1.778794585841827924e+00
4.649649649649649774e+01,3.908898473849310218e+00,4.783667835597023299e-02,2.178221077817998896e-02,1.779898885081644400e+00
4.654654654654655133e+01,3.930852072272807529e+00,4.787787681060475670e-02,2.169267179477779930e-02,1.781003869885055657e+00
4.659659659659659781e+01,3.952928968982750035e+00,4.791911074664648856e-02,2.160350087454563153e-02,1.782109540677669024e+00
4.664664664664665139e+01,3.975129856460946964e+00,4.796038019465313079e-02,2.151469650450562460e-02,1.783215897885355394e+00
4.669669669669669787e+01,3.997455431078392962e+00,4.800168518520871175e-02,2.142625717789928275e-02,1.784322941934250562e+00
4.674674674674675146e+01,4.019906393117132382e+00,4.804302574892360678e-02,2.133818139416181203e-02,1.785430673250754552e+00
4.679679679679679793e+01,4.042483446792194179e+00,4.808440191643451739e-02,2.125046765889678294e-02,1.786539092261532069e+00
4.684684684684685152e+01,4.065187300273718662e+00,4.812581371840456840e-02,2.116311448385063340e-02,1.787648199393513382e+00
4.689689689689689800e+01,4.088018665709137522e+00,4.816726118552327324e-02,2.107612038688753270e-02,1.788757995073892548e+00
4.694694694694695158e+01,4.110978259245538169e+00,4.820874434850657558e-02,2.098948389196413772e-02,1.789868479730130080e+00
4.699699699699699806e+01,4.134066801052098228e+00,4.825026323809689793e-02,2.090320352910467541e-02,1.790979653789950721e+00
4.704704704704705165e+01,4.157285015342709222e+00,4.829181788506311385e-02,2.081727783437584828e-02,1.792091517681345891e+00
4.709709709709709813e+01,4.180633630398661538e+00,4.833340832020058958e-02,2.073170534986211108e-02,1.793204071832571911e+00
4.714714714714715171e+01,4.204113378591505246e+00,4.837503457433123960e-02,2.064648462364089207e-02,1.794317316672151330e+00
4.719719719719719819e+01,4.227724996406018398e+00,4.841669667830349882e-02,2.056161420975795989e-02,1.795431252628872487e+00
4.724724724724725178e+01,4.251469224463312990e+00,4.845839466299238507e-02,2.047709266820286686e-02,1.796545880131790174e+00
4.729729729729729826e+01,4.275346807544051053e+00,4.850012855929950600e-02,2.039291856488459689e-02,1.797661199610225635e+00
4.734734734734735184e+01,4.299358494611826842e+00,4.854189839815306606e-02,2.030909047160710593e-02,1.798777211493765904e+00
4.739739739739739832e+01,4.323505038836641390e+00,4.858370421050793586e-02,2.022560696604521965e-02,1.799893916212265799e+00
4.744744744744745191e+01,4.347787197618542265e+00,4.862554602734562442e-02,2.014246663172038210e-02,1.801011314195846147e+00
4.749749749749749839e+01,4.372205732611359252e+00,4.866742387967430694e-02,2.005966805797675459e-02,1.802129405874895118e+00
4.754754754754755197e+01,4.396761409746624771e+00,4.870933779852891499e-02,1.997720983995713781e-02,1.803248191680068002e+00
4.759759759759759845e+01,4.421454999257569796e+00,4.875128781497105324e-02,1.989509057857925117e-02,1.804367672042287429e+00
4.764764764764765204e+01,4.446287275703308062e+00,4.879327396008911050e-02,1.981330888051190467e-02,1.805487847392744039e+00
4.769769769769769852e+01,4.471259017993105545e+00,4.883529626499823889e-02,1.973186335815145520e-02,1.806608718162894922e+00
4.774774774774775210e+01,4.496371009410843556e+00,4.887735476084039549e-02,1.965075262959816230e-02,1.807730284784466956e+00
4.779779779779779858e+01,4.521624037639553784e+00,4.891944947878434230e-02,1.956997531863281445e-02,1.808852547689452805e+00
4.784784784784785217e+01,4.547018894786159393e+00,4.896158045002570181e-02,1.948953005469332422e-02,1.809975507310115361e+00
4.789789789789789864e+01,4.572556377406286288e+00,4.900374770578694306e-02,1.940941547285155236e-02,1.811099164078984192e+00
4.794794794794795223e+01,4.598237286529286649e+00,4.904595127731745802e-02,1.932963021379003471e-02,1.812223518428858871e+00
4.799799799799799871e+01,4.624062427683324650e+00,4.908819119589352686e-02,1.925017292377903186e-02,1.813348570792806091e+00
4.804804804804805229e+01,4.650032610920679765e+00,4.913046749281835962e-02,1.917104225465346423e-02,1.814474321604162776e+00
4.809809809809809877e+01,4.676148650843125587e+00,4.917278019942213779e-02,1.909223686379014212e-02,1.815600771296534521e+00
4.814814814814815236e+01,4.702411366627501366e+00,4.921512934706203518e-02,1.901375541408487080e-02,1.816727920303795374e+00
4.819819819819819884e+01,4.728821582051399908e+00,4.925751496712220401e-02,1.893559657392984361e-02,1.817855769060089610e+00
4.824824824824825242e+01,4.755380125519005574e+00,4.929993709101387206e-02,1.885775901719102809e-02,1.818984317999830402e+00
4.829829829829829890e+01,4.782087830087077940e+00,4.934239575017525248e-02,1.878024142318565626e-02,1.820113567557701373e+00
4.834834834834835249e+01,4.808945533491096214e+00,4.938489097607170336e-02,1.870304247665979455e-02,1.821243518168655262e+00
4.839839839839839897e+01,4.835954078171499582e+00,4.942742280019560980e-02,1.862616086776611515e-02,1.822374170267915039e+00
4.844844844844845255e+01,4.863114311300166470e+00,4.946999125406655040e-02,1.854959529204154578e-02,1.823505524290974122e+00
4.849849849849849903e+01,4.890427084806933777e+00,4.951259636923120711e-02,1.847334445038524911e-02,1.824637580673595938e+00
4.854854854854855262e+01,4.917893255406362130e+00,4.955523817726344149e-02,1.839740704903648771e-02,1.825770339851814583e+00
4.859859859859859910e+01,4.945513684624572193e+00,4.959791670976431560e-02,1.832178179955277694e-02,1.826903802261934828e+00
4.864864864864865268e+01,4.973289238826301251e+00,4.964063199836209195e-02,1.824646741878790598e-02,1.828037968340533004e+00
4.869869869869869916e+01,5.001220789242048603e+00,4.968338407471226820e-02,1.817146262887026076e-02,1.829172838524454781e+00
4.874874874874875275e+01,5.029309211995427020e+00,4.972617297049763269e-02,1.809676615718109824e-02,1.830308413250818944e+00
4.879879879879879923e+01,5.057555388130625218e+00,4.976899871742823667e-02,1.802237673633296997e-02,1.831444692957014064e+00
4.884884884884885281e+01,5.085960203640069288e+00,4.981186134724144982e-02,1.794829310414815943e-02,1.832581678080701826e+00
4.889889889889889929e+01,5.114524549492164951e+00,4.985476089170196023e-02,1.787451400363742129e-02,1.833719369059813697e+00
4.894894894894895288e+01,5.143249321659310702e+00,4.989769738260184384e-02,1.780103818297843962e-02,1.834857766332554929e+00
4.899899899899899935e+01,5.172135421145945600e+00,4.994067085176052967e-02,1.772786439549476137e-02,1.835996870337401665e+00
4.904904904904905294e+01,5.201183754016835969e+00,4.998368133102486233e-02,1.765499139963456338e-02,1.837136681513102499e+00
4.909909909909909942e+01,5.230395231425495339e+00,5.002672885226910893e-02,1.758241795894960324e-02,1.838277200298678693e+00
4.914914914914915300e+01,5.259770769642754473e+00,5.006981344739497991e-02,1.751014284207424998e-02,1.839418427133423517e+00
4.919919919919919948e+01,5.289311290085509931e+00,5.011293514833167762e-02,1.743816482270458407e-02,1.840560362456903354e+00
4.924924924924925307e+01,5.319017719345640494e+00,5.015609398703591015e-02,1.736648267957753913e-02,1.841703006708957480e+00
4.929929929929929955e+01,5.348890989219019509e+00,5.019928999549187060e-02,1.729509519645033161e-02,1.842846360329698063e+00
4.934934934934935313e+01,5.378932036734817679e+00,5.024252320571133412e-02,1.722400116207961629e-02,1.843990423759510833e+00
4.939939939939939961e+01,5.409141804184828040e+00,5.028579364973363025e-02,1.715319937020110680e-02,1.845135197439054187e+00
4.944944944944945320e+01,5.439521239153060961e+00,5.032910135962567755e-02,1.708268861950901912e-02,1.846280681809260971e+00
4.949949949949949968e+01,5.470071294545449270e+00,5.037244636748201138e-02,1.701246771363572677e-02,1.847426877311337146e+00
4.954954954954955326e+01,5.500792928619753219e+00,5.041582870542483941e-02,1.694253546113143674e-02,1.848573784386763119e+00
4.959959959959959974e+01,5.531687105015596906e+00,5.045924840560397223e-02,1.687289067544399043e-02,1.849721403477292414e+00
4.964964964964965333e+01,5.562754792784717850e+00,5.050270550019697602e-02,1.680353217489873041e-02,1.850869735024954332e+00
4.969969969969969981e+01,5.593996966421337369e+00,5.054620002140907536e-02,1.673445878267845396e-02,1.852018779472050625e+00
4.974974974974975339e+01,5.625414605892772535e+00,5.058973200147328514e-02,1.666566932680338745e-02,1.853168537261159932e+00
4.979979979979979987e+01,5.657008696670091652e+00,5.063330147265031334e-02,1.659716264011144859e-02,1.854319008835133120e+00
4.984984984984985346e+01,5.688780229759132112e+00,5.067690846722870679e-02,1.652893756023824864e-02,1.855470194637098391e+00
4.989989989989989994e+01,5.720730201731496933e+00,5.072055301752479567e-02,1.646099292959752464e-02,1.856622095110457282e+00
4.994994994994995352e+01,5.752859614755856832e+00,5.076423515588274898e-02,1.639332759536142950e-02,1.857774710698887555e+00
5.000000000000000000e+01,5.785169476629375751e+00,5.080795491467458153e-02,1.632594040944098518e-02,1.858928041846342083e+00
