timestamp,X,Y,Z
1788345345589,0.282353,6.297909,7.783852
1788345345597,0.246461,6.271588,7.776674
1788345345606,0.222533,6.288338,7.786245
1788345345614,0.196211,6.288338,7.757531
1788345345622,0.186640,6.278767,7.716853
1788345345631,0.186640,6.281159,7.726424
1788345345639,0.169890,6.288338,7.721639
1788345345648,0.174676,6.273981,7.704889
1788345345656,0.179462,6.293124,7.697711
1788345345664,0.189033,6.300302,7.692925
1788345345673,0.189033,6.307480,7.678568
1788345345681,0.217747,6.309873,7.700103
1788345345690,0.215354,6.300302,7.697711
1788345345698,0.239282,6.300302,7.747960
1788345345706,0.251246,6.290731,7.743174
1788345345715,0.258425,6.293124,7.759924
1788345345723,0.263211,6.271588,7.776674
1788345345732,0.263211,6.281159,7.786245
1788345345740,0.244068,6.285945,7.767102
1788345345749,0.234497,6.288338,7.733603
1788345345757,0.215354,6.297909,7.726424
1788345345765,0.205783,6.295516,7.721639
1788345345774,0.217747,6.295516,7.700103
1788345345782,0.208176,6.276374,7.719246
1788345345791,0.220140,6.293124,7.719246
1788345345799,0.222533,6.278767,7.719246
1788345345807,0.239282,6.285945,7.721639
1788345345816,0.263211,6.281159,7.738389
1788345345824,0.251246,6.285945,7.743174
1788345345833,0.267996,6.266802,7.735996
1788345345841,0.289532,6.266802,7.716853
1788345345849,0.267996,6.264410,7.714460
1788345345858,0.229711,6.309873,7.728817
1788345345866,0.198604,6.321837,7.709674
1788345345875,0.157926,6.345766,7.558927
1788345345883,0.234497,6.324230,7.716853
1788345345891,0.229711,6.259624,7.692925
1788345345900,0.208176,6.307480,7.838887
1788345345908,0.253639,6.262017,7.805387
1788345345917,0.275175,6.259624,7.862815
1788345345925,0.220140,6.290731,7.712068
1788345345933,0.229711,6.305088,7.700103
1788345345942,0.203390,6.317052,7.587641
1788345345950,0.184247,6.305088,7.599605
1788345345959,0.217747,6.297909,7.738389
1788345345967,0.236889,6.283552,7.791030
1788345345976,0.244068,6.271588,7.831708
1788345345984,0.244068,6.271588,7.769495
1788345345992,0.236889,6.293124,7.771888
1788345346001,0.212961,6.269196,7.707282
1788345346009,0.217747,6.302695,7.697711
1788345346018,0.224925,6.295516,7.688139
1788345346026,0.229711,6.285945,7.707282
1788345346034,0.236889,6.297909,7.735996
1788345346043,0.246461,6.278767,7.726424
1788345346051,0.246461,6.293124,7.757531
1788345346060,0.260818,6.269196,7.757531
1788345346068,0.248854,6.278767,7.750352
1788345346076,0.232104,6.288338,7.709674
1788345346085,0.234497,6.290731,7.733603
1788345346093,0.246461,6.290731,7.738389
1788345346102,0.248854,6.269196,7.750352
1788345346110,0.229711,6.283552,7.743174
1788345346118,0.244068,6.283552,7.779067
1788345346127,0.241675,6.288338,7.733603
1788345346135,0.222533,6.281159,7.721639
1788345346144,0.232104,6.312266,7.716853
1788345346152,0.239282,6.290731,7.750352
1788345346160,0.258425,6.281159,7.759924
1788345346169,0.227318,6.276374,7.774281
1788345346177,0.232104,6.273981,7.783852
1788345346186,0.222533,6.276374,7.743174
1788345346194,0.222533,6.295516,7.733603
1788345346203,0.212961,6.281159,7.702496
1788345346211,0.203390,6.288338,7.671390
1788345346219,0.193819,6.309873,7.654640
1788345346228,0.203390,6.312266,7.685746
1788345346236,0.227318,6.293124,7.762317
1788345346245,0.248854,6.266802,7.829316
1788345346253,0.258425,6.252446,7.824530
1788345346261,0.246461,6.262017,7.767102
1788345346270,0.234497,6.278767,7.750352
1788345346278,0.236889,6.297909,7.714460
1788345346287,0.248854,6.297909,7.726424
1788345346295,0.253639,6.293124,7.726424
1788345346303,0.227318,6.283552,7.735996
1788345346312,0.212961,6.285945,7.697711
1788345346320,0.222533,6.285945,7.692925
1788345346329,0.205783,6.288338,7.719246
1788345346337,0.222533,6.266802,7.750352
1788345346345,0.246461,6.285945,7.783852
1788345346354,0.263211,6.278767,7.788638
1788345346362,0.251246,6.285945,7.798209
1788345346371,0.241675,6.288338,7.752745
1788345346379,0.258425,6.283552,7.731210
1788345346387,0.253639,6.297909,7.728817
1788345346396,0.267996,6.300302,7.731210
1788345346404,0.258425,6.302695,7.719246
1788345346413,0.260818,6.300302,7.726424
1788345346421,0.236889,6.307480,7.719246
1788345346430,0.224925,6.293124,7.700103
1788345346438,0.222533,6.285945,7.716853
1788345346446,0.217747,6.281159,7.712068
1788345346455,0.215354,6.278767,7.750352
1788345346463,0.205783,6.281159,7.750352
1788345346472,0.212961,6.288338,7.724031
1788345346480,0.217747,6.290731,7.735996
1788345346488,0.236889,6.290731,7.745567
1788345346497,0.241675,6.281159,7.735996
1788345346505,0.236889,6.273981,7.738389
1788345346514,0.248854,6.281159,7.740781
1788345346522,0.270389,6.276374,7.740781
1788345346530,0.272782,6.285945,7.762317
1788345346539,0.263211,6.278767,7.764709
1788345346547,0.270389,6.290731,7.752745
1788345346556,0.263211,6.297909,7.731210
1788345346564,0.263211,6.302695,7.704889
1788345346572,0.236889,6.300302,7.726424
1788345346581,0.229711,6.300302,7.750352
1788345346589,0.244068,6.285945,7.745567
1788345346598,0.244068,6.290731,7.731210
1788345346606,0.246461,6.288338,7.721639
1788345346614,0.244068,6.295516,7.712068
1788345346623,0.234497,6.285945,7.657032
1788345346631,0.248854,6.307480,7.676175
1788345346640,0.232104,6.314659,7.726424
1788345346648,0.253639,6.297909,7.769495
1788345346657,0.248854,6.288338,7.779067
1788345346665,0.258425,6.300302,7.755138
1788345346673,0.265603,6.293124,7.714460
1788345346682,0.260818,6.288338,7.707282
1788345346690,0.263211,6.302695,7.731210
1788345346699,0.258425,6.290731,7.738389
1788345346707,0.265603,6.297909,7.712068
1788345346715,0.265603,6.288338,7.721639
1788345346724,0.241675,6.288338,7.747960
1788345346732,0.253639,6.288338,7.781459
1788345346741,0.236889,6.288338,7.757531
1788345346749,0.244068,6.305088,7.774281
1788345346757,0.227318,6.281159,7.750352
1788345346766,0.229711,6.283552,7.719246
1788345346774,0.217747,6.293124,7.678568
1788345346783,0.227318,6.290731,7.695318
1788345346791,0.220140,6.293124,7.738389
1788345346799,0.251246,6.290731,7.743174
1788345346808,0.258425,6.300302,7.767102
1788345346816,0.272782,6.293124,7.728817
1788345346825,0.248854,6.300302,7.714460
1788345346833,0.244068,6.300302,7.692925
1788345346841,0.246461,6.295516,7.719246
1788345346850,0.258425,6.293124,7.774281
1788345346858,0.253639,6.290731,7.788638
1788345346867,0.244068,6.293124,7.779067
1788345346875,0.215354,6.288338,7.731210
1788345346884,0.184247,6.281159,7.688139
1788345346892,0.193819,6.293124,7.649854
1788345346900,0.160319,6.302695,7.654640
1788345346909,0.184247,6.290731,7.680961
1788345346917,0.217747,6.297909,7.726424
1788345346926,0.236889,6.305088,7.767102
1788345346934,0.246461,6.290731,7.776674
1788345346942,0.251246,6.283552,7.759924
1788345346951,0.246461,6.290731,7.747960
1788345346959,0.265603,6.281159,7.743174
1788345346968,0.248854,6.281159,7.728817
1788345346976,0.267996,6.302695,7.762317
1788345346984,0.270389,6.302695,7.762317
1788345346993,0.270389,6.309873,7.750352
1788345347001,0.260818,6.283552,7.738389
1788345347010,0.265603,6.295516,7.733603
1788345347018,0.241675,6.300302,7.726424
1788345347026,0.224925,6.295516,7.716853
1788345347035,0.222533,6.285945,7.640283
1788345347043,0.172283,6.264410,7.585248
1788345347052,0.110070,6.388836,7.489535
1788345347060,0.248854,6.218946,7.637890
1788345347068,0.227318,6.324230,7.846066
1788345347077,0.263211,6.245267,7.831708
1788345347085,0.327817,6.283552,7.925029
1788345347094,0.354138,6.252446,7.934600
1788345347102,0.354138,6.273981,7.936993
1788345347111,0.165105,6.309873,7.678568
1788345347119,0.220140,6.333802,7.578069
1788345347127,0.205783,6.305088,7.441679
1788345347136,0.174676,6.331409,7.642675
1788345347144,0.227318,6.305088,7.709674
1788345347153,0.248854,6.254838,7.834101
1788345347161,0.248854,6.283552,7.850851
1788345347169,0.232104,6.259624,7.757531
1788345347178,0.200997,6.288338,7.704889
1788345347186,0.186640,6.288338,7.563713
1788345347195,0.224925,6.326623,7.659425
1788345347203,0.222533,6.295516,7.685746
1788345347211,0.270389,6.305088,7.802995
1788345347220,0.265603,6.283552,7.810173
1788345347228,0.263211,6.271588,7.814959
1788345347237,0.253639,6.276374,7.759924
1788345347245,0.256032,6.281159,7.719246
1788345347253,0.236889,6.290731,7.709674
1788345347262,0.229711,6.297909,7.657032
1788345347270,0.239282,6.307480,7.700103
1788345347279,0.248854,6.288338,7.724031
1788345347287,0.246461,6.276374,7.752745
1788345347295,0.248854,6.271588,7.750352
1788345347304,0.265603,6.283552,7.719246
1788345347312,0.246461,6.305088,7.688139
1788345347321,0.246461,6.309873,7.714460
1788345347329,0.229711,6.317052,7.731210
1788345347338,0.241675,6.278767,7.735996
1788345347346,0.229711,6.285945,7.767102
1788345347354,0.229711,6.266802,7.800602
1788345347363,0.227318,6.271588,7.781459
1788345347371,0.215354,6.266802,7.740781
1788345347380,0.205783,6.290731,7.719246
1788345347388,0.224925,6.281159,7.700103
1788345347396,0.227318,6.297909,7.697711
1788345347405,0.232104,6.281159,7.709674
1788345347413,0.248854,6.293124,7.735996
1788345347422,0.246461,6.290731,7.747960
1788345347430,0.253639,6.271588,7.745567
1788345347438,0.253639,6.276374,7.776674
1788345347447,0.241675,6.281159,7.771888
1788345347455,0.232104,6.262017,7.752745
1788345347464,0.217747,6.269196,7.747960
1788345347472,0.196211,6.276374,7.733603
1788345347480,0.193819,6.278767,7.740781
1788345347489,0.198604,6.285945,7.745567
1788345347497,0.196211,6.269196,7.740781
1788345347506,0.205783,6.266802,7.752745
1788345347514,0.198604,6.264410,7.764709
1788345347522,0.203390,6.262017,7.771888
1788345347531,0.200997,6.276374,7.769495
1788345347539,0.196211,6.266802,7.728817
1788345347548,0.162712,6.273981,7.716853
1788345347556,0.162712,6.283552,7.724031
1788345347565,0.167498,6.281159,7.714460
1788345347573,0.169890,6.276374,7.745567
1788345347581,0.153141,6.259624,7.750352
1788345347590,0.153141,6.252446,7.776674
1788345347598,0.160319,6.247660,7.771888
1788345347607,0.167498,6.254838,7.793423
1788345347615,0.167498,6.245267,7.774281
1788345347623,0.181855,6.250053,7.774281
1788345347632,0.198604,6.278767,7.738389
1788345347640,0.174676,6.278767,7.688139
1788345347649,0.212961,6.278767,7.702496
1788345347657,0.181855,6.281159,7.728817
1788345347665,0.215354,6.273981,7.757531
1788345347674,0.212961,6.245267,7.846066
1788345347682,0.227318,6.230910,7.824530
1788345347691,0.203390,6.230910,7.850851
1788345347699,0.184247,6.228518,7.791030
1788345347707,0.169890,6.245267,7.752745
1788345347716,0.150748,6.242874,7.700103
1788345347724,0.169890,6.269196,7.712068
1788345347733,0.174676,6.269196,7.740781
1788345347741,0.177069,6.262017,7.762317
1788345347749,0.177069,6.252446,7.786245
1788345347758,0.148355,6.254838,7.735996
1788345347766,0.177069,6.250053,7.743174
1788345347775,0.143569,6.245267,7.740781
1788345347783,0.179462,6.242874,7.750352
1788345347792,0.174676,6.242874,7.812566
1788345347800,0.186640,6.240481,7.783852
1788345347808,0.203390,6.240481,7.774281
