t,ext_stimulus,novelty,context,stress,opto_dopamine,opto_ach,opto_poa,sensory,mpoa_drive,dopamine,ach,nac_d1,nac_d2,pfc_control,mount,intromission,seg_ready,network_drive,threshold,refractory,event,phase
488,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5440704119919655,0.0,0.0,0.0,0.0,1.6,0.7591635438937492,0.0,0.0,0.0,-0.321326365829154,0.9668066742931861,0.29264522977611473,0,arousal
489,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5548172160371064,0.0,0.0,0.0,0.0,1.6,0.7527248176494358,0.0,0.0,0.0,-0.3199486231246442,0.9663174275731338,0.28859671316768193,0,arousal
490,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5658683094909998,0.0,0.0,0.0,0.0,1.6,0.7456709100707626,0.0,0.0,0.0,-0.318514499377259,0.9658316055801218,0.28457653617550815,0,arousal
491,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5586604216598565,0.0,0.0,0.0,0.0,1.6,0.738933695676319,0.0,0.0,0.0,-0.31711714607922337,0.965349184341061,0.2805845004222796,0,arousal
492,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5474496470288324,0.0,0.0,0.0,0.0,1.6,0.7327061398712772,0.0,0.0,0.0,-0.31577582406313803,0.9648701400506736,0.27662040891932366,0,arousal
493,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5470436946162681,0.0,0.0,0.0,0.0,1.6,0.7264354077592275,0.0,0.0,0.0,-0.31443521438140104,0.9643944490703189,0.2726840660568884,0,arousal
494,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5641131856103814,0.0,0.0,0.0,0.0,1.6,0.7192506010248634,0.0,0.0,0.0,-0.3130081919927262,0.9639220879268267,0.26877527759449016,0,arousal
495,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.538392964007983,0.0,0.0,0.0,0.0,1.6,0.7133184526514375,0.0,0.0,0.0,-0.31171139523215197,0.9634530333113388,0.2648938506513287,0,arousal
496,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5471635131378224,0.0,0.0,0.0,0.0,1.6,0.7068809913593858,0.0,0.0,0.0,-0.31036899225317777,0.9629872620781594,0.2610395936967694,0,arousal
497,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5395594203378238,0.0,0.0,0.0,0.0,1.6,0.700772728206238,0.0,0.0,0.0,-0.3090643996860423,0.9625247512436124,0.257212316540892,0,arousal
498,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5534207149897237,0.0,0.0,0.0,0.0,1.6,0.6939127950594308,0.0,0.0,0.0,-0.3076894964833037,0.962065477984907,0.2534118303251057,0,arousal
499,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5455446469813672,0.0,0.0,0.0,0.0,1.6,0.6874107142682049,0.0,0.0,0.0,-0.3063552008853395,0.9616094196390127,0.24963794751282997,0,arousal
500,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.5399687028299541,0.0,0.0,0.0,0.0,1.6,0.6811430559779673,0.0,0.0,0.0,-0.30504913615010615,0.9611565537015396,0.24589048188024015,0,arousal
501,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.5224071637103603,0.0,0.0,0.0,0.0,1.6,0.6757041211378806,0.0,0.0,0.0,-0.3038306988522313,0.9607068578256288,0.24216924850707847,0,arousal
502,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.510838298656965,0.0,0.0,0.0,0.0,1.6,0.6707726457235964,0.0,0.0,0.0,-0.3026677293036337,0.9602603098208494,0.23847406376752892,0,arousal
503,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.5233631583411475,0.0,0.0,0.0,0.0,1.6,0.6651312975523301,0.0,0.0,0.0,-0.3014384612333882,0.9598168876521035,0.23480474532115622,0,arousal
504,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.5297344188664023,0.0,0.001336899799256594,0.00011389935150406261,0.0,1.6,0.6590022330128736,0.0,0.0,0.0,-0.29996652155204917,0.9593765694385388,0.23116111210390813,0,arousal
505,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.5236283605902393,0.0,0.002793460306429546,0.00038605607189941965,0.0,1.6,0.6530149423607212,0.0,0.0,0.0,-0.2984808043646855,0.958939333452469,0.22754298431918077,0,arousal
506,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.5130815024645872,0.0,0.0038706544041449756,0.0004439546058618987,0.0,1.6,0.6474193755582109,0.0,0.0,0.0,-0.2971133876561072,0.9585051581183017,0.2239501834289465,0,arousal
507,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.4927201710008855,0.0,0.003525272253492251,0.0,0.0,1.6,0.6428106137179943,0.0,0.0,0.0,-0.2960985562735209,0.9580740220114736,0.22038253214494385,0,arousal
508,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.4881747970418402,0.0,0.0035413203829743195,0.0,0.0,1.6,0.6383428229798571,0.0,0.0,0.0,-0.29500735323045923,0.9576459038573932,0.21683985441992926,0,arousal
509,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.4874387726343036,0.0,0.004261710839552547,0.0,0.0,1.6,0.6337667397027376,0.0,0.0,0.0,-0.29381120824832363,0.9572207825303916,0.21332197543898976,0,arousal
510,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.4862006781505866,0.0,0.005657047843618909,0.000498098673028774,0.0,1.6,0.6290579917823815,0.0,0.0,0.0,-0.2924619581918468,0.9567986370526788,0.2098287216109168,0,arousal
511,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.4849147317448014,0.0,0.007743874654956642,0.0014822594288055602,0.0,1.6,0.6241688447494932,0.0,0.0,0.0,-0.2909536859703399,0.9563794465933101,0.2063599205596404,0,arousal
512,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.47340004620274,0.0,0.009364109433760974,0.0020908966699850484,0.0,1.6,0.6196545812652479,0.0,0.0,0.0,-0.28959017883953503,0.9559631904671568,0.2029154011157229,0,arousal
513,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.4729013055009742,0.0,0.011751654180975006,0.0032309571756340624,0.0,1.6,0.6148939794472377,0.0,0.0,0.0,-0.28804584284265394,0.9555498481338868,0.19949499330791284,0,arousal
514,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.47269851948558417,0.0,0.014953226131205886,0.0048792633650057635,0.0,1.6,0.6098154635564141,0.0,0.0,0.0,-0.2863092671561963,0.9551393991969496,0.19609852835475744,0,arousal
515,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.4857961990841926,0.0,0.020495258411133165,0.008054883118684374,0.0,1.6,0.6035771116510198,0.0,0.0,0.0,-0.2839806217795312,0.9547318234025709,0.19272583865627413,0,arousal
516,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.5041316856643485,0.0001522331129734933,0.029040334455852482,0.01306559967550551,0.0,1.6,0.595710691804482,0.0,0.0,0.0,-0.2808742900359103,0.9543271006387529,0.1893767577856802,0,arousal
517,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.5016965279685967,0.0011711614168078005,0.03839422352778304,0.018185373679211143,0.0,1.6,0.5872370336204449,0.0,0.0,0.0,-0.2775006749599754,0.9539252109342816,0.18605112048118044,0,arousal
518,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.49306560733809396,0.0024511832260834324,0.04783395457583079,0.02293170900791764,0.0,1.6,0.5784774671749721,0.0,0.0,0.0,-0.2741019055400933,0.9535261344577417,0.18274876263781217,0,arousal
519,0.65,0.18,0.55,0.14,0.0,0.0,0.0,0.49179316174695054,0.004719967987609222,0.05830189399157898,0.028017844750995002,0.0,1.6,0.5689912142456678,0.0,0.0,0.0,-0.2703578522666915,0.9531298515165375,0.17946952129934748,0,arousal
520,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.48604522252452814,0.018352891166107915,0.07126675953151956,0.03419081025560589,0.0,1.5919843314121391,0.5543240296360019,0.0,0.0,0.0,-0.2635433200903553,0.9455363425559218,0.17621323465025204,0,arousal
521,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4791790754660845,0.0321860708567484,0.08658573577210882,0.04129009632107366,0.0,1.5821404147069094,0.538989938250136,0.0,0.0,0.0,-0.2560046061010106,0.9451455881580303,0.17297974200770028,0,arousal
522,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4794254109282197,0.047060890054524664,0.10519367806053903,0.049910656933711765,0.003275805987206483,1.5701677216452232,0.52239023970834,0.0,0.0,0.0,-0.24710917002337118,0.9447575690409241,0.16976888381364638,0,arousal
523,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.46981535017956777,0.06214851551774906,0.12595109737145072,0.05915948485869881,0.01141402207627654,1.5559174699360254,0.5048825907266308,0.0,0.0,0.0,-0.23707967911569247,0.9443722660576376,0.16658050162695084,0,arousal
524,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4770838036839352,0.07925427339245726,0.15105303849527787,0.07053436741111231,0.025068050079425398,1.5389848920150246,0.48530227502008316,0.0,0.0,0.0,-0.22506117136061254,0.9439896601952341,0.1634144381155622,0,arousal
525,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4769612960447371,0.09782508687711042,0.17987018982525876,0.08341643152871214,0.04468257785677264,1.5190609572091098,0.463780997618197,0.0,0.0,0.0,-0.21119942884305376,0.9436097325738675,0.16027053704875324,0,arousal
526,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4803829272715471,0.11838301628430621,0.2130713340295064,0.09816335614779399,0.0708264011357171,1.495771813710964,0.4398465088218748,0.0,0.0,0.0,-0.19517522909808044,0.9432324644458504,0.15714864328941197,0,arousal
527,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4793382098209785,0.14067095594612955,0.2503621695406089,0.11443768424416755,0.10394941082425929,1.4687975998752718,0.4134638411179294,0.0,0.0,0.0,-0.17701133126826402,0.9428578371947295,0.15404860278638607,0,arousal
528,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.47289213695561527,0.16432966785446357,0.29124812879532136,0.13181825874498024,0.14434584101595793,1.4378937767604358,0.38468531258240407,0.0,0.0,0.0,-0.15680733499847618,0.9424858323343663,0.15097026256688137,0,arousal
529,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.46449685587990214,0.1893280555332282,0.3355988407776057,0.15019070480705818,0.19225641108075975,1.4028436585371271,0.35339958952790607,0.0,0.0,0.0,-0.13453961860993027,0.9421164315080258,0.1479134707289132,0,arousal
530,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.46354422160146064,0.21656750146516324,0.38451164002369853,0.1702913115659223,0.24816865251633202,1.3633096952948962,0.31894106698289054,0.0,0.0,0.0,-0.10974469175714804,0.9417496164874696,0.14487807643381082,0,arousal
531,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4595148493631241,0.2459317684935309,0.4378829606839784,0.1919443176809656,0.31250472886578506,1.3189836244201312,0.28119702237052374,0.0,0.0034600392257733044,0.0,-0.08176138244244541,0.9413853691720573,0.14186392989877414,0,arousal
532,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4634732687206949,0.2784089537275862,0.49703115302909556,0.21597202175512326,0.3859702781684537,1.2694143764234858,0.23939918585971312,0.0,0.015459407245670784,0.0,-0.04912237660852757,0.9410236715878529,0.13887088238948272,0,arousal
533,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.46489002093989074,0.31397875279274856,0.5620839417366528,0.24228657813907262,0.469241835845599,1.2141580904806508,0.19331704521308335,0.0,0.03611810517555765,0.0,-0.011668543473531506,0.940664505886738,0.13589878621275633,0,arousal
534,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4526713526230678,0.35151988669321216,0.6316743332515554,0.2698075672488173,0.5626103736761165,1.1529571203119624,0.14339058082860454,0.0,0.06542425659569753,0.0,0.030196654092143536,0.9403078543455308,0.13294749470926703,0,arousal
535,0.65,0.18,0.55,0.05,0.0,0.0,0.0,0.4552357115124286,0.3927101727576179,0.7079292048785785,0.29998228701799995,0.666858726350472,1.0853114590760469,0.0884563722820519,0.0,0.10362086414760156,0.0,0.07736622695016998,0.9399536993651121,0.13001686224630216,0,arousal
